Device_type,Date_time,D_Week,Voc,CO,Temp,Humi,CO2,CO2_s,PM,,
air_purifier,2023-12-14 11:23:31,Thursday,10.92,2.06,19.2,50.9,441.0,NR,21.97,562.3522339,4.4728965759277
air_purifier,2023-12-14 11:23:41,Thursday,10.92,2.01,19.2,50.8,441.0,NR,17.82,562.3522339,4.4728965759277
air_purifier,2023-12-14 11:23:51,Thursday,11.11,2.01,19.2,51.0,440.0,NR,28.61,562.3522339,4.4728965759277
air_purifier,2023-12-14 11:24:01,Thursday,10.92,2.01,19.2,50.9,441.0,NR,12.01,558.8907471,4.7498512268066
air_purifier,2023-12-14 11:24:11,Thursday,10.74,2.01,19.2,51.0,440.0,NR,36.08,558.8907471,4.7498512268066
air_purifier,2023-12-14 11:24:21,Thursday,11.11,2.01,19.2,50.9,438.0,NR,22.8,558.8907471,4.7498512268066
air_purifier,2023-12-14 11:24:31,Thursday,11.11,2.01,19.2,50.8,440.0,NR,24.46,558.8907471,4.7498512268066
air_purifier,2023-12-14 11:24:41,Thursday,10.92,2.01,19.2,50.9,440.0,NR,24.46,558.8907471,4.7498512268066
air_purifier,2023-12-14 11:24:51,Thursday,11.11,2.01,19.2,50.9,440.0,NR,25.29,558.8907471,4.7498512268066
air_purifier,2023-12-14 11:25:01,Thursday,11.11,2.01,19.2,50.8,443.0,NR,19.48,551.5770264,5.0084037780762
air_purifier,2023-12-14 11:25:11,Thursday,10.92,2.01,19.2,50.8,443.0,NR,32.76,551.5770264,5.0084037780762
air_purifier,2023-12-14 11:25:21,Thursday,10.92,2.01,19.2,50.7,441.0,NR,26.12,551.5770264,5.0084037780762
air_purifier,2023-12-14 11:25:31,Thursday,11.11,2.01,19.2,50.8,441.0,NR,21.97,551.5770264,5.0084037780762
air_purifier,2023-12-14 11:25:41,Thursday,10.74,2.01,19.2,50.7,442.0,NR,23.63,551.5770264,5.0084037780762
air_purifier,2023-12-14 11:25:52,Thursday,10.74,2.01,19.2,50.7,443.0,NR,21.14,551.5770264,5.0084037780762
air_purifier,2023-12-14 11:26:02,Thursday,10.56,2.01,19.2,50.7,442.0,NR,21.97,542.2914429,5.2835845947266
air_purifier,2023-12-14 11:26:12,Thursday,10.56,2.06,19.2,50.7,438.0,NR,16.99,542.2914429,5.2835845947266
air_purifier,2023-12-14 11:26:22,Thursday,10.74,2.06,19.2,50.6,438.0,NR,16.99,542.2914429,5.2835845947266
air_purifier,2023-12-14 11:26:32,Thursday,10.92,2.01,19.2,50.6,438.0,NR,16.99,542.2914429,5.2835845947266
air_purifier,2023-12-14 11:26:42,Thursday,10.74,2.01,19.3,50.7,439.0,NR,28.61,542.2914429,5.2835845947266
air_purifier,2023-12-14 11:26:52,Thursday,10.74,2.01,19.2,50.7,439.0,NR,13.67,542.2914429,5.2835845947266
air_purifier,2023-12-14 11:27:02,Thursday,10.74,2.06,19.2,50.8,439.0,NR,21.97,533.3703003,5.5937767028809
air_purifier,2023-12-14 11:27:12,Thursday,10.56,2.06,19.2,50.8,440.0,NR,26.95,533.3703003,5.5937767028809
air_purifier,2023-12-14 11:27:22,Thursday,10.74,2.01,19.2,51.0,438.0,NR,12.01,533.3703003,5.5937767028809
air_purifier,2023-12-14 11:27:32,Thursday,10.74,2.01,19.2,50.9,438.0,NR,7.03,533.3703003,5.5937767028809
air_purifier,2023-12-14 11:27:42,Thursday,10.74,2.01,19.2,50.8,440.0,NR,18.65,533.3703003,5.5937767028809
air_purifier,2023-12-14 11:27:52,Thursday,10.56,2.01,19.2,50.7,443.0,NR,23.63,533.3703003,5.5937767028809
air_purifier,2023-12-14 11:28:02,Thursday,10.74,2.01,19.2,50.7,443.0,NR,21.14,526.6436768,5.9079132080078
air_purifier,2023-12-14 11:28:12,Thursday,10.56,2.06,19.2,50.7,443.0,NR,22.8,526.6436768,5.9079132080078
air_purifier,2023-12-14 11:28:23,Thursday,10.56,2.01,19.2,50.7,441.0,NR,32.76,526.6436768,5.9079132080078
air_purifier,2023-12-14 11:28:33,Thursday,10.21,2.01,19.2,50.7,438.0,NR,31.93,526.6436768,5.9079132080078
Device_type,Date_time,D_Week,Voc,CO,Temp,Humi,CO2,CO2_s,PM,pred_CO2,pred_PM
air_purifier,2023-12-14 11:29:06,Thursday,10.56,2.01,19.2,50.9,0.0,WU,91.7,520.3219604,6.2582550048828
air_purifier,2023-12-14 11:29:16,Thursday,10.74,2.01,19.2,50.9,0.0,WU,26.12,520.3219604,6.2582550048828
air_purifier,2023-12-14 11:29:26,Thursday,10.74,2.01,19.2,50.9,0.0,WU,30.27,520.3219604,6.2582550048828
air_purifier,2023-12-14 11:29:36,Thursday,10.56,2.06,19.2,50.9,0.0,WU,16.16,520.3219604,6.2582550048828
air_purifier,2023-12-14 11:29:46,Thursday,10.38,2.01,19.2,50.8,0.0,WU,13.67,520.3219604,6.2582550048828
Device_type,Date_time,D_Week,Voc,CO,Temp,Humi,CO2,CO2_s,PM,pred_CO2,pred_PM
air_purifier,2023-12-14 11:30:01,Thursday,10.38,2.01,19.2,50.8,0.0,WU,85.06,518.7833862,6.6209487915039
air_purifier,2023-12-14 11:30:11,Thursday,10.56,2.01,19.2,50.9,0.0,WU,18.65,518.7833862,6.6209487915039
air_purifier,2023-12-14 11:30:21,Thursday,10.74,2.01,19.2,51.0,0.0,WU,26.12,518.7833862,6.6209487915039
air_purifier,2023-12-14 11:30:31,Thursday,10.74,2.01,19.2,51.1,0.0,WU,20.31,518.7833862,6.6209487915039
air_purifier,2023-12-14 11:30:41,Thursday,10.56,2.01,19.2,51.3,0.0,WU,16.16,518.7833862,6.6209487915039
air_purifier,2023-12-14 11:30:51,Thursday,10.92,2.06,19.2,51.3,0.0,WU,24.46,518.7833862,6.6209487915039
air_purifier,2023-12-14 11:31:01,Thursday,10.38,2.01,19.2,51.2,0.0,WU,24.46,521.249939,6.9477729797363
air_purifier,2023-12-14 11:31:11,Thursday,10.38,2.01,19.2,51.2,0.0,WU,16.16,521.249939,6.9477729797363
air_purifier,2023-12-14 11:31:21,Thursday,10.74,2.01,19.2,51.3,0.0,WU,21.97,521.249939,6.9477729797363
air_purifier,2023-12-14 11:31:31,Thursday,10.92,2.01,19.3,51.3,0.0,WU,16.99,521.249939,6.9477729797363
air_purifier,2023-12-14 11:31:41,Thursday,10.56,2.01,19.3,51.4,432.0,WU,23.63,521.249939,6.9477729797363
air_purifier,2023-12-14 11:31:51,Thursday,10.92,2.01,19.2,51.4,432.0,WU,21.14,521.249939,6.9477729797363
air_purifier,2023-12-14 11:32:01,Thursday,10.92,2.06,19.3,51.5,432.0,WU,29.44,525.0184937,7.2303657531738
air_purifier,2023-12-14 11:32:12,Thursday,11.11,2.01,19.3,51.4,432.0,WU,21.14,525.0184937,7.2303657531738
air_purifier,2023-12-14 11:32:22,Thursday,11.11,2.01,19.3,51.5,432.0,WU,26.12,525.0184937,7.2303657531738
air_purifier,2023-12-14 11:32:32,Thursday,11.11,2.01,19.3,51.5,432.0,WU,31.93,525.0184937,7.2303657531738
air_purifier,2023-12-14 11:32:42,Thursday,11.11,2.06,19.3,51.4,432.0,WU,20.31,525.0184937,7.2303657531738
air_purifier,2023-12-14 11:32:52,Thursday,11.11,2.06,19.3,51.4,433.0,WU,15.33,525.0184937,7.2303657531738
air_purifier,2023-12-14 11:33:02,Thursday,10.92,2.01,19.3,51.3,432.0,WU,32.76,518.0534058,7.4665222167969
air_purifier,2023-12-14 11:33:12,Thursday,10.92,2.06,19.3,51.2,432.0,WU,22.8,518.0534058,7.4665222167969
air_purifier,2023-12-14 11:33:22,Thursday,11.11,2.06,19.3,51.2,432.0,WU,20.31,518.0534058,7.4665222167969
air_purifier,2023-12-14 11:33:32,Thursday,11.11,2.06,19.3,51.2,432.0,WU,16.16,518.0534058,7.4665222167969
air_purifier,2023-12-14 11:33:42,Thursday,11.3,2.06,19.3,51.2,432.0,WU,21.14,518.0534058,7.4665222167969
air_purifier,2023-12-14 11:33:52,Thursday,11.89,2.06,19.3,51.2,432.0,WU,23.63,518.0534058,7.4665222167969
air_purifier,2023-12-14 11:34:02,Thursday,11.11,2.06,19.3,51.1,432.0,WU,25.29,514.0916748,7.6624526977539
air_purifier,2023-12-14 11:34:12,Thursday,11.3,2.01,19.3,51.2,432.0,WU,21.97,514.0916748,7.6624526977539
air_purifier,2023-12-14 11:34:22,Thursday,11.49,2.06,19.3,51.2,432.0,WU,21.97,514.0916748,7.6624526977539
air_purifier,2023-12-14 11:34:32,Thursday,11.69,2.06,19.3,51.2,432.0,WU,9.52,514.0916748,7.6624526977539
air_purifier,2023-12-14 11:34:43,Thursday,11.69,2.01,19.3,51.2,434.0,WU,20.31,514.0916748,7.6624526977539
air_purifier,2023-12-14 11:34:53,Thursday,11.49,2.06,19.3,51.2,437.0,WU,12.01,514.0916748,7.6624526977539
air_purifier,2023-12-14 11:35:03,Thursday,11.49,2.01,19.3,51.2,438.0,WU,19.48,512.842041,7.8636283874512
air_purifier,2023-12-14 11:35:13,Thursday,11.69,2.06,19.3,51.2,435.0,WU,22.8,512.842041,7.8636283874512
air_purifier,2023-12-14 11:35:23,Thursday,11.89,2.06,19.3,51.2,436.0,WU,10.35,512.842041,7.8636283874512
air_purifier,2023-12-14 11:35:33,Thursday,11.69,2.06,19.3,51.2,436.0,WU,21.14,512.842041,7.8636283874512
air_purifier,2023-12-14 11:35:43,Thursday,11.69,2.06,19.3,51.3,437.0,WU,20.31,512.842041,7.8636283874512
air_purifier,2023-12-14 11:35:53,Thursday,11.49,2.06,19.3,51.3,439.0,WU,21.14,512.842041,7.8636283874512
air_purifier,2023-12-14 11:36:03,Thursday,11.49,2.1,19.3,51.2,436.0,WU,6.25,513.8510742,8.1515502929687
air_purifier,2023-12-14 11:36:13,Thursday,11.3,2.06,19.3,51.1,432.0,WU,15.33,513.8510742,8.1515502929687
air_purifier,2023-12-14 11:36:23,Thursday,11.89,2.06,19.3,51.2,432.0,WU,23.63,513.8510742,8.1515502929687
air_purifier,2023-12-14 11:36:33,Thursday,11.11,2.01,19.3,51.2,432.0,WU,21.97,513.8510742,8.1515502929687
air_purifier,2023-12-14 11:36:43,Thursday,11.49,2.06,19.3,51.2,432.0,WU,33.59,513.8510742,8.1515502929687
air_purifier,2023-12-14 11:36:53,Thursday,11.11,2.06,19.3,51.2,432.0,WU,31.93,513.8510742,8.1515502929687
air_purifier,2023-12-14 11:37:03,Thursday,11.11,2.06,19.3,51.3,432.0,WU,18.65,509.8590698,8.5342864990234
air_purifier,2023-12-14 11:37:14,Thursday,11.49,2.06,19.3,51.3,432.0,WU,23.63,509.8590698,8.5342864990234
air_purifier,2023-12-14 11:37:24,Thursday,11.89,2.06,19.3,51.3,432.0,WU,11.18,509.8590698,8.5342864990234
air_purifier,2023-12-14 11:37:34,Thursday,11.89,2.06,19.3,51.2,432.0,WU,21.14,509.8590698,8.5342864990234
air_purifier,2023-12-14 11:37:44,Thursday,11.89,2.06,19.4,51.1,434.0,WU,16.99,509.8590698,8.5342864990234
air_purifier,2023-12-14 11:37:54,Thursday,11.89,2.06,19.3,51.1,439.0,WU,16.99,509.8590698,8.5342864990234
air_purifier,2023-12-14 11:38:04,Thursday,11.89,2.06,19.4,51.1,438.0,WU,15.33,503.7203369,8.9414749145508
air_purifier,2023-12-14 11:38:14,Thursday,12.3,2.06,19.3,51.0,437.0,WU,2.88,503.7203369,8.9414749145508
air_purifier,2023-12-14 11:38:24,Thursday,12.3,2.1,19.4,51.2,441.0,WU,14.5,503.7203369,8.9414749145508
air_purifier,2023-12-14 11:38:34,Thursday,11.89,2.06,19.4,51.2,440.0,WU,24.46,503.7203369,8.9414749145508
air_purifier,2023-12-14 11:38:44,Thursday,12.09,2.01,19.4,51.1,436.0,WU,31.1,503.7203369,8.9414749145508
air_purifier,2023-12-14 11:38:54,Thursday,12.3,2.06,19.4,51.1,433.0,WU,27.78,503.7203369,8.9414749145508
air_purifier,2023-12-14 11:39:04,Thursday,12.51,2.06,19.4,51.2,432.0,WU,19.48,497.9069824,9.2742385864258
air_purifier,2023-12-14 11:39:14,Thursday,12.72,2.01,19.4,51.2,432.0,WU,31.93,497.9069824,9.2742385864258
air_purifier,2023-12-14 11:39:24,Thursday,12.51,2.01,19.4,51.1,432.0,WU,21.97,497.9069824,9.2742385864258
air_purifier,2023-12-14 11:39:35,Thursday,12.51,2.06,19.4,51.1,432.0,WU,23.63,497.9069824,9.2742385864258
air_purifier,2023-12-14 11:39:45,Thursday,12.94,2.06,19.4,51.1,432.0,WU,18.65,497.9069824,9.2742385864258
air_purifier,2023-12-14 11:39:55,Thursday,13.16,2.06,19.4,51.1,432.0,WU,23.63,497.9069824,9.2742385864258
air_purifier,2023-12-14 11:40:05,Thursday,12.51,2.06,19.4,51.1,432.0,WU,23.63,491.6838989,9.4985504150391
air_purifier,2023-12-14 11:40:15,Thursday,12.3,2.06,19.4,51.1,432.0,WU,22.8,491.6838989,9.4985504150391
air_purifier,2023-12-14 11:40:25,Thursday,12.72,2.1,19.4,50.9,432.0,WU,15.33,491.6838989,9.4985504150391
air_purifier,2023-12-14 11:40:35,Thursday,12.94,2.06,19.5,50.8,432.0,WU,19.48,491.6838989,9.4985504150391
air_purifier,2023-12-14 11:40:45,Thursday,13.16,2.1,19.5,50.9,432.0,WU,23.63,491.6838989,9.4985504150391
air_purifier,2023-12-14 11:40:55,Thursday,12.3,2.06,19.5,50.8,432.0,WU,23.63,491.6838989,9.4985504150391
air_purifier,2023-12-14 11:41:05,Thursday,12.51,2.06,19.5,50.7,432.0,WU,20.31,488.2979126,9.5922088623047
air_purifier,2023-12-14 11:41:15,Thursday,12.72,2.06,19.5,50.7,432.0,WU,23.63,488.2979126,9.5922088623047
air_purifier,2023-12-14 11:41:25,Thursday,12.94,2.06,19.5,50.7,432.0,WU,25.29,488.2979126,9.5922088623047
air_purifier,2023-12-14 11:41:35,Thursday,12.72,2.06,19.5,50.7,432.0,WU,18.65,488.2979126,9.5922088623047
air_purifier,2023-12-14 11:41:45,Thursday,12.72,2.06,19.5,50.7,432.0,WU,25.29,488.2979126,9.5922088623047
air_purifier,2023-12-14 11:41:55,Thursday,12.72,2.06,19.5,50.7,434.0,WU,16.16,488.2979126,9.5922088623047
air_purifier,2023-12-14 11:42:06,Thursday,12.51,2.06,19.5,50.7,440.0,WU,25.29,485.5928955,9.6054077148437
air_purifier,2023-12-14 11:42:16,Thursday,12.72,2.06,19.5,50.7,443.0,WU,18.65,485.5928955,9.6054077148437
air_purifier,2023-12-14 11:42:26,Thursday,12.72,2.06,19.5,50.7,449.0,WU,23.63,485.5928955,9.6054077148437
air_purifier,2023-12-14 11:42:36,Thursday,12.72,2.06,19.5,50.7,452.0,WU,19.48,485.5928955,9.6054077148437
air_purifier,2023-12-14 11:42:46,Thursday,12.3,2.1,19.5,50.8,453.0,WU,19.48,485.5928955,9.6054077148437
air_purifier,2023-12-14 11:42:56,Thursday,12.51,2.1,19.5,50.8,457.0,WU,27.78,485.5928955,9.6054077148437
air_purifier,2023-12-14 11:43:06,Thursday,12.3,2.06,19.5,50.8,459.0,WU,20.31,483.3724976,9.5749855041504
air_purifier,2023-12-14 11:43:16,Thursday,12.72,2.06,19.5,50.7,456.0,WU,23.63,483.3724976,9.5749855041504
air_purifier,2023-12-14 11:43:26,Thursday,12.94,2.06,19.5,50.8,450.0,WU,21.97,483.3724976,9.5749855041504
air_purifier,2023-12-14 11:43:36,Thursday,12.94,2.06,19.5,50.7,449.0,WU,22.8,483.3724976,9.5749855041504
air_purifier,2023-12-14 11:43:46,Thursday,12.72,2.06,19.5,50.7,449.0,WU,19.48,483.3724976,9.5749855041504
air_purifier,2023-12-14 11:43:56,Thursday,12.72,2.06,19.5,50.7,450.0,WU,23.63,483.3724976,9.5749855041504
air_purifier,2023-12-14 11:44:06,Thursday,12.51,2.06,19.5,50.7,448.0,WU,24.46,482.7537231,9.5092620849609
Device_type,Date_time,D_Week,Voc,CO,Temp,Humi,CO2,CO2_s,PM,pred_CO2,pred_PM
air_purifier,2023-12-14 11:44:21,Thursday,12.94,2.06,19.5,50.8,0.0,WU,89.21,482.7537231,9.5092620849609
air_purifier,2023-12-14 11:44:31,Thursday,13.16,2.06,19.5,50.7,0.0,WU,22.8,482.7537231,9.5092620849609
air_purifier,2023-12-14 11:44:41,Thursday,13.16,2.06,19.5,50.8,0.0,WU,27.78,482.7537231,9.5092620849609
air_purifier,2023-12-14 11:44:51,Thursday,12.94,2.06,19.5,50.8,0.0,WU,18.65,482.7537231,9.5092620849609
air_purifier,2023-12-14 11:45:01,Thursday,12.94,2.1,19.5,50.9,0.0,WU,7.86,483.3837891,9.42236328125
air_purifier,2023-12-14 11:45:11,Thursday,12.72,2.06,19.5,50.8,0.0,WU,25.29,483.3837891,9.42236328125
air_purifier,2023-12-14 11:45:21,Thursday,12.51,2.06,19.5,50.6,0.0,WU,26.95,483.3837891,9.42236328125
air_purifier,2023-12-14 11:45:31,Thursday,12.72,2.06,19.5,50.6,0.0,WU,26.12,483.3837891,9.42236328125
air_purifier,2023-12-14 11:45:41,Thursday,12.72,2.06,19.5,50.7,0.0,WU,22.8,483.3837891,9.42236328125
air_purifier,2023-12-14 11:45:51,Thursday,12.94,2.06,19.5,50.6,0.0,WU,31.93,483.3837891,9.42236328125
air_purifier,2023-12-14 11:46:01,Thursday,12.72,2.06,19.5,50.7,432.0,WU,27.78,482.40979,9.3137702941894
air_purifier,2023-12-14 11:46:11,Thursday,12.72,2.06,19.5,50.8,432.0,WU,25.29,482.40979,9.3137702941894
air_purifier,2023-12-14 11:46:22,Thursday,12.3,2.06,19.5,50.8,432.0,WU,26.12,482.40979,9.3137702941894
air_purifier,2023-12-14 11:46:32,Thursday,12.94,2.06,19.5,50.8,432.0,WU,12.84,482.40979,9.3137702941894
air_purifier,2023-12-14 11:46:42,Thursday,12.72,2.06,19.5,50.8,432.0,WU,16.99,482.40979,9.3137702941894
air_purifier,2023-12-14 11:46:52,Thursday,12.94,2.06,19.5,50.9,432.0,WU,26.95,482.40979,9.3137702941894
air_purifier,2023-12-14 11:47:02,Thursday,13.16,2.06,19.5,50.9,433.0,WU,21.14,482.1392822,9.1910552978516
air_purifier,2023-12-14 11:47:12,Thursday,12.94,2.06,19.5,50.9,435.0,WU,25.29,482.1392822,9.1910552978516
air_purifier,2023-12-14 11:47:22,Thursday,13.16,2.06,19.5,50.8,432.0,WU,12.01,482.1392822,9.1910552978516
air_purifier,2023-12-14 11:47:32,Thursday,13.16,2.1,19.5,50.7,432.0,WU,35.25,482.1392822,9.1910552978516
air_purifier,2023-12-14 11:47:42,Thursday,13.16,2.06,19.6,50.7,432.0,WU,31.1,482.1392822,9.1910552978516
air_purifier,2023-12-14 11:47:52,Thursday,13.16,2.06,19.5,50.6,432.0,WU,24.46,482.1392822,9.1910552978516
air_purifier,2023-12-14 11:48:02,Thursday,12.94,2.06,19.5,50.6,432.0,WU,25.29,481.1387939,9.0620422363281
air_purifier,2023-12-14 11:48:12,Thursday,12.94,2.06,19.5,50.6,432.0,WU,16.16,481.1387939,9.0620422363281
air_purifier,2023-12-14 11:48:22,Thursday,12.94,2.06,19.5,50.5,432.0,WU,14.5,481.1387939,9.0620422363281
air_purifier,2023-12-14 11:48:32,Thursday,12.94,2.06,19.5,50.6,432.0,WU,24.46,481.1387939,9.0620422363281
air_purifier,2023-12-14 11:48:42,Thursday,13.16,2.1,19.5,50.6,432.0,WU,26.95,481.1387939,9.0620422363281
air_purifier,2023-12-14 11:48:53,Thursday,12.94,2.06,19.6,50.6,432.0,WU,27.78,481.1387939,9.0620422363281
air_purifier,2023-12-14 11:49:03,Thursday,13.16,2.06,19.5,50.7,432.0,WU,20.31,480.7262573,8.9534034729004
air_purifier,2023-12-14 11:49:13,Thursday,12.72,2.06,19.6,50.7,432.0,WU,29.44,480.7262573,8.9534034729004
air_purifier,2023-12-14 11:49:23,Thursday,12.72,2.01,19.6,50.7,432.0,WU,11.18,480.7262573,8.9534034729004
air_purifier,2023-12-14 11:49:33,Thursday,12.94,2.06,19.6,50.7,432.0,WU,26.95,480.7262573,8.9534034729004
air_purifier,2023-12-14 11:49:43,Thursday,12.72,2.06,19.6,50.7,434.0,WU,23.63,480.7262573,8.9534034729004
air_purifier,2023-12-14 11:49:53,Thursday,12.3,2.06,19.5,50.6,432.0,WU,26.95,480.7262573,8.9534034729004
air_purifier,2023-12-14 11:50:03,Thursday,12.72,2.06,19.6,50.6,432.0,WU,25.29,479.4101563,8.8624725341797
air_purifier,2023-12-14 11:50:13,Thursday,12.51,2.06,19.6,50.7,433.0,WU,30.27,479.4101563,8.8624725341797
air_purifier,2023-12-14 11:50:23,Thursday,12.51,2.06,19.5,50.7,432.0,WU,21.14,479.4101563,8.8624725341797
air_purifier,2023-12-14 11:50:33,Thursday,12.72,2.06,19.6,50.7,432.0,WU,26.95,479.4101563,8.8624725341797
air_purifier,2023-12-14 11:50:43,Thursday,12.51,2.1,19.6,50.6,432.0,WU,23.63,479.4101563,8.8624725341797
air_purifier,2023-12-14 11:50:53,Thursday,12.51,2.1,19.6,50.6,432.0,WU,20.31,479.4101563,8.8624725341797
air_purifier,2023-12-14 11:51:03,Thursday,12.94,2.1,19.5,50.7,432.0,WU,16.99,476.6339111,8.7881393432617
air_purifier,2023-12-14 11:51:14,Thursday,12.51,2.06,19.5,50.6,432.0,WU,24.46,476.6339111,8.7881393432617
air_purifier,2023-12-14 11:51:24,Thursday,12.51,2.06,19.6,50.6,432.0,WU,31.1,476.6339111,8.7881393432617
air_purifier,2023-12-14 11:51:34,Thursday,12.72,2.06,19.5,50.6,432.0,WU,21.97,476.6339111,8.7881393432617
air_purifier,2023-12-14 11:51:44,Thursday,12.3,2.06,19.5,50.6,432.0,WU,21.97,476.6339111,8.7881393432617
air_purifier,2023-12-14 11:51:54,Thursday,11.89,2.06,19.5,50.6,432.0,WU,20.31,476.6339111,8.7881393432617
air_purifier,2023-12-14 11:52:04,Thursday,12.3,2.06,19.6,50.5,432.0,WU,21.14,475.1734009,8.7098159790039
air_purifier,2023-12-14 11:52:14,Thursday,12.09,2.06,19.6,50.6,434.0,WU,21.97,475.1734009,8.7098159790039
air_purifier,2023-12-14 11:52:24,Thursday,12.09,2.06,19.5,50.8,434.0,WU,26.95,475.1734009,8.7098159790039
air_purifier,2023-12-14 11:52:34,Thursday,12.09,2.06,19.5,50.7,433.0,WU,20.31,475.1734009,8.7098159790039
air_purifier,2023-12-14 11:52:44,Thursday,12.09,2.06,19.5,50.6,434.0,WU,33.59,475.1734009,8.7098159790039
air_purifier,2023-12-14 11:52:54,Thursday,12.09,2.06,19.5,50.5,437.0,WU,26.95,475.1734009,8.7098159790039
air_purifier,2023-12-14 11:53:04,Thursday,12.3,2.06,19.5,50.5,438.0,WU,16.16,472.5717163,8.6020812988281
air_purifier,2023-12-14 11:53:14,Thursday,12.09,2.06,19.5,50.6,439.0,WU,24.46,472.5717163,8.6020812988281
air_purifier,2023-12-14 11:53:24,Thursday,12.09,2.06,19.5,50.6,440.0,WU,23.63,472.5717163,8.6020812988281
air_purifier,2023-12-14 11:53:34,Thursday,12.3,2.06,19.5,50.6,438.0,WU,21.14,472.5717163,8.6020812988281
air_purifier,2023-12-14 11:53:45,Thursday,12.3,2.06,19.5,50.5,438.0,WU,18.65,472.5717163,8.6020812988281
air_purifier,2023-12-14 11:53:55,Thursday,12.51,2.06,19.5,50.5,439.0,WU,26.95,472.5717163,8.6020812988281
air_purifier,2023-12-14 11:54:05,Thursday,12.51,2.06,19.5,50.5,440.0,WU,27.78,469.6306763,8.4813995361328
air_purifier,2023-12-14 11:54:15,Thursday,12.3,2.06,19.5,50.5,442.0,WU,17.82,469.6306763,8.4813995361328
air_purifier,2023-12-14 11:54:25,Thursday,12.3,2.06,19.5,50.5,443.0,WU,21.14,469.6306763,8.4813995361328
air_purifier,2023-12-14 11:54:35,Thursday,12.72,2.06,19.5,50.5,442.0,WU,21.14,469.6306763,8.4813995361328
air_purifier,2023-12-14 11:54:45,Thursday,12.3,2.06,19.5,50.5,443.0,WU,25.29,469.6306763,8.4813995361328
air_purifier,2023-12-14 11:54:55,Thursday,12.09,2.06,19.5,50.5,442.0,WU,22.8,469.6306763,8.4813995361328
air_purifier,2023-12-14 11:55:05,Thursday,12.3,2.06,19.5,50.5,441.0,WU,19.48,464.1893311,8.3348922729492
air_purifier,2023-12-14 11:55:15,Thursday,12.3,2.06,19.5,50.5,444.0,WU,27.78,464.1893311,8.3348922729492
air_purifier,2023-12-14 11:55:25,Thursday,12.09,2.06,19.5,50.5,444.0,WU,20.31,464.1893311,8.3348922729492
air_purifier,2023-12-14 11:55:35,Thursday,12.51,2.06,19.5,50.6,441.0,WU,23.63,464.1893311,8.3348922729492
air_purifier,2023-12-14 11:55:45,Thursday,12.3,2.06,19.5,50.6,441.0,WU,19.48,464.1893311,8.3348922729492
air_purifier,2023-12-14 11:55:55,Thursday,12.3,2.06,19.5,50.6,441.0,WU,26.95,464.1893311,8.3348922729492
air_purifier,2023-12-14 11:56:05,Thursday,12.51,2.06,19.5,50.5,441.0,WU,21.14,462.043457,8.1836624145508
air_purifier,2023-12-14 11:56:16,Thursday,12.09,2.06,19.5,50.5,443.0,WU,16.16,462.043457,8.1836624145508
air_purifier,2023-12-14 11:56:26,Thursday,12.09,2.1,19.5,50.5,440.0,WU,27.78,462.043457,8.1836624145508
air_purifier,2023-12-14 11:56:36,Thursday,12.3,2.06,19.5,50.6,440.0,WU,10.35,462.043457,8.1836624145508
air_purifier,2023-12-14 11:56:46,Thursday,11.89,2.06,19.5,50.7,441.0,WU,16.99,462.043457,8.1836624145508
air_purifier,2023-12-14 11:56:56,Thursday,11.89,2.06,19.5,50.7,439.0,WU,24.46,462.043457,8.1836624145508
air_purifier,2023-12-14 11:57:06,Thursday,11.89,2.06,19.5,50.7,439.0,WU,20.31,462.9813232,8.0256996154785
air_purifier,2023-12-14 11:57:16,Thursday,11.89,2.06,19.5,50.7,441.0,WU,20.31,462.9813232,8.0256996154785
air_purifier,2023-12-14 11:57:26,Thursday,11.69,2.06,19.5,50.7,440.0,WU,21.97,462.9813232,8.0256996154785
air_purifier,2023-12-14 11:57:36,Thursday,11.89,2.06,19.5,50.8,438.0,WU,23.63,462.9813232,8.0256996154785
air_purifier,2023-12-14 11:57:46,Thursday,12.09,2.06,19.5,50.8,439.0,WU,13.67,462.9813232,8.0256996154785
air_purifier,2023-12-14 11:57:56,Thursday,11.89,2.06,19.5,50.8,439.0,WU,24.46,462.9813232,8.0256996154785
air_purifier,2023-12-14 11:58:06,Thursday,11.89,2.06,19.5,50.8,441.0,WU,16.99,463.3543091,7.8896446228027
air_purifier,2023-12-14 11:58:16,Thursday,12.09,2.06,19.5,50.7,441.0,WU,16.99,463.3543091,7.8896446228027
air_purifier,2023-12-14 11:58:26,Thursday,12.51,2.06,19.5,50.7,441.0,WU,16.99,463.3543091,7.8896446228027
air_purifier,2023-12-14 11:58:37,Thursday,12.3,2.06,19.5,50.7,439.0,WU,19.48,463.3543091,7.8896446228027
air_purifier,2023-12-14 11:58:47,Thursday,12.3,2.06,19.5,50.7,439.0,WU,19.48,463.3543091,7.8896446228027
air_purifier,2023-12-14 11:58:57,Thursday,12.3,2.06,19.5,50.7,438.0,WU,18.65,463.3543091,7.8896446228027
air_purifier,2023-12-14 11:59:07,Thursday,12.09,2.06,19.5,50.7,438.0,WU,13.67,465.3592529,7.7845687866211
air_purifier,2023-12-14 11:59:17,Thursday,11.89,2.06,19.5,50.7,441.0,WU,30.27,465.3592529,7.7845687866211
air_purifier,2023-12-14 11:59:27,Thursday,11.3,2.06,19.5,50.7,441.0,WU,22.8,465.3592529,7.7845687866211
